,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Seating_Capacity,Seats_Material,Type,Wheelbase
823,Nissan,Sunny,Xl Diesel,912534,1461,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,41,Diesel,1515.0,4455.0,1695.0,Sedan,4.0,18.0,17.297345971564003,22.71,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2600.0
824,Nissan,Sunny,Xv Diesel,993997,1461,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,41,Diesel,1515.0,4455.0,1695.0,Sedan,4.0,18.0,17.297345971564003,22.71,26.160526315789475,1342.2072289156627,5,5.0,Leather,Manual,2600.0
825,Nissan,Sunny,Xe Diesel,860997,1461,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,41,Diesel,1515.0,4455.0,1695.0,Sedan,4.0,18.0,17.297345971564003,22.71,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2600.0
826,Nissan,Sunny,Xv Cvt,993997,1498,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,41,Petrol,1515.0,4455.0,1695.0,Sedan,4.0,10.6,17.297345971564003,17.97,26.160526315789475,1342.2072289156627,5,5.0,Leather,Automatic,2600.0
827,Nissan,Sunny,Special Edition,877285,1461,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,41,Diesel,1515.0,4455.0,1695.0,Sedan,4.0,18.0,17.297345971564003,22.71,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2600.0
828,Maruti Suzuki,Ertiga,Lxi,759000,1462,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,45,Petrol,1690.0,4395.0,1735.0,MPV,5.0,100.00115562403698,17.297345971564003,19.34,26.160526315789475,1135.0,5,7.0,Fabric,Manual,2740.0
829,Maruti Suzuki,Ertiga,Zxi,917000,1462,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,45,Petrol,1685.0,4265.0,1695.0,MPV,5.0,100.00115562403698,17.297345971564003,19.34,26.160526315789475,1175.0,5,7.0,Fabric,Manual,2740.0
830,Maruti Suzuki,Ertiga,Vxi At,936000,1462,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,45,Petrol,1690.0,4395.0,1735.0,MUV,5.0,100.00115562403698,17.297345971564003,18.69,26.160526315789475,1170.0,4,7.0,Fabric,Automatic,2740.0
831,Maruti Suzuki,Ertiga,Zxi Plus,971000,1462,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,45,Petrol,1690.0,4395.0,1735.0,MUV,5.0,100.00115562403698,17.297345971564003,19.34,26.160526315789475,1170.0,5,7.0,Fabric,Manual,2740.0
832,Maruti Suzuki,Ertiga,Vxi,834000,1462,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,45,Petrol,1685.0,4265.0,1695.0,MUV,5.0,100.00115562403698,17.297345971564003,19.34,26.160526315789475,1175.0,5,7.0,Fabric,Manual,2740.0
833,Maruti Suzuki,Ertiga,Zxi At,1013000,1462,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,45,Petrol,1685.0,4265.0,1695.0,MPV,5.0,100.00115562403698,17.297345971564003,18.69,26.160526315789475,1180.0,4,7.0,Fabric,Automatic,2740.0
834,Maruti Suzuki,Ertiga,1.5L Vdi,986689,1498,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,45,Diesel,1690.0,4395.0,1735.0,MPV,5.0,100.00115562403698,17.297345971564003,24.2,26.160526315789475,1225.0,6,7.0,Fabric,Manual,2740.0
835,Maruti Suzuki,Ertiga,1.5L Zdi,1069689,1498,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,45,Diesel,1690.0,4395.0,1735.0,MPV,5.0,100.00115562403698,17.297345971564003,24.2,26.160526315789475,1225.0,6,7.0,Fabric,Manual,2740.0
836,Maruti Suzuki,Ertiga,1.5L Zdi,1120689,1498,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,45,Diesel,1690.0,4395.0,1735.0,MPV,5.0,100.00115562403698,17.297345971564003,24.2,26.160526315789475,1225.0,6,7.0,Fabric,Manual,2740.0
837,Maruti Suzuki,Ertiga,Vxi Cng,887689,1462,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,45,CNG + Petrol,1685.0,4265.0,1695.0,MUV,5.0,100.00115562403698,17.297345971564003,19.34,26.160526315789475,1175.0,5,7.0,Fabric,Manual,2740.0
838,Maruti Suzuki,Baleno Rs,Rs 1.0,788913,998,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,37,Petrol,1510.0,3995.0,1745.0,Hatchback,5.0,21.4,17.297345971564003,21.4,26.160526315789475,950.0,5,5.0,Leather,Manual,2520.0
839,Honda,Wr-V,Vx Diesel,1035000,1498,4.233826247689464,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,40,Diesel,1601.0,3999.0,1734.0,SUV,5.0,25.5,17.297345971564003,25.5,26.160526315789475,1204.0,7,5.0,Fabric,Manual,2555.0
840,Honda,Wr-V,Vx Petrol,925000,1199,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,40,Petrol,1601.0,3999.0,1734.0,SUV,5.0,17.5,17.297345971564003,17.5,26.160526315789475,1104.0,7,5.0,Fabric,Manual,2555.0
841,Honda,Wr-V,S Diesel,925000,1498,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,40,Diesel,1601.0,3999.0,1734.0,SUV,5.0,25.5,17.297345971564003,25.5,26.160526315789475,1176.0,7,5.0,Fabric,Manual,2555.0
842,Honda,Wr-V,S Petrol,815000,1199,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,40,Petrol,1601.0,3999.0,1734.0,SUV,5.0,17.5,17.297345971564003,17.5,26.160526315789475,1087.0,7,5.0,Fabric,Manual,2555.0
843,Honda,Wr-V,Edge Plus,916050,1498,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,40,Diesel,1601.0,3999.0,1734.0,SUV,5.0,25.5,17.297345971564003,25.5,26.160526315789475,1176.0,7,5.0,Fabric,Manual,2555.0
844,Honda,Wr-V,Edge Plus,808050,1199,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,40,Petrol,1601.0,3999.0,1734.0,SUV,5.0,17.5,17.297345971564003,17.5,26.160526315789475,1087.0,7,5.0,Fabric,Manual,2555.0
845,Honda,Wr-V,Exclusive Edition,1048050,1498,4.233826247689464,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,40,Diesel,1601.0,3999.0,1734.0,SUV,5.0,25.5,17.297345971564003,25.5,26.160526315789475,1204.0,7,5.0,Fabric,Manual,2555.0
846,Honda,Wr-V,Exclusive Edition,935050,1199,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,40,Petrol,1601.0,3999.0,1734.0,SUV,5.0,17.5,17.297345971564003,17.5,26.160526315789475,1104.0,7,5.0,Fabric,Manual,2555.0
847,Honda,Wr-V,V Diesel,995000,1498,4.233826247689464,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,40,Diesel,1601.0,3999.0,1734.0,SUV,5.0,25.5,17.297345971564003,25.5,26.160526315789475,1204.0,7,5.0,Fabric,Manual,2555.0
848,Mahindra,Tuv300,T4 Plus,854328,1493,3.0,4.0,RWD (Rear Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,60,Diesel,1817.0,3995.0,1835.0,SUV,5.0,18.49,17.297345971564003,18.49,26.160526315789475,1590.0,5,7.0,Fabric,Manual,2680.0
849,Mahindra,Tuv300,T6 Plus,914328,1493,3.0,4.0,RWD (Rear Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,60,Diesel,1817.0,3995.0,1835.0,SUV,5.0,18.49,17.297345971564003,18.49,26.160526315789475,1590.0,5,7.0,Fabric,Manual,2680.0
850,Mahindra,Tuv300,T8,976592,1493,3.0,4.0,RWD (Rear Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,60,Diesel,1817.0,3995.0,1835.0,SUV,5.0,18.49,17.297345971564003,18.49,26.160526315789475,1590.0,5,7.0,Fabric,Manual,2680.0
851,Mahindra,Tuv300,T10,999614,1493,3.0,4.0,RWD (Rear Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,60,Diesel,1839.0,3995.0,1835.0,SUV,5.0,18.49,17.297345971564003,18.49,26.160526315789475,1590.0,5,7.0,Fabric,Manual,2680.0
852,Mahindra,Tuv300,T10 (O),1031943,1493,3.0,4.0,RWD (Rear Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,60,Diesel,1839.0,3995.0,1835.0,SUV,5.0,18.49,17.297345971564003,18.49,26.160526315789475,1590.0,5,7.0,Leather,Manual,2680.0
853,Mahindra,Tuv300,T10 Dual,1022930,1493,3.0,4.0,RWD (Rear Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,60,Diesel,1839.0,3995.0,1835.0,SUV,5.0,18.49,17.297345971564003,18.49,26.160526315789475,1590.0,5,7.0,Fabric,Manual,2680.0
854,Mahindra,Tuv300,T10 (O),1055259,1493,3.0,4.0,RWD (Rear Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,60,Diesel,1839.0,3995.0,1835.0,SUV,5.0,18.49,17.297345971564003,18.49,26.160526315789475,1590.0,5,7.0,Leather,Manual,2680.0
855,Maruti Suzuki,S-Cross,1.3L Sigma,880689,1248,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,48,Diesel,1595.0,4300.0,1785.0,Crossover,5.0,23.65,17.297345971564003,23.65,26.160526315789475,1215.0,5,5.0,Fabric,Manual,2600.0
856,Maruti Suzuki,S-Cross,1.3L Delta,992689,1248,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,48,Diesel,1595.0,4300.0,1785.0,Crossover,5.0,23.65,17.297345971564003,23.65,26.160526315789475,1224.0,5,5.0,Fabric,Manual,2600.0
857,Maruti Suzuki,S-Cross,1.3L Zeta,1043689,1248,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,48,Diesel,1595.0,4300.0,1785.0,Crossover,5.0,23.65,17.297345971564003,23.65,26.160526315789475,1233.0,5,5.0,Fabric,Manual,2600.0
858,Maruti Suzuki,S-Cross,1.3L Alpha,1143689,1248,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,48,Diesel,1595.0,4300.0,1785.0,Crossover,5.0,23.65,17.297345971564003,23.65,26.160526315789475,1240.0,5,5.0,Leather,Manual,2600.0
859,Renault,Captur,Rxe Petrol,949999,1498,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,50,Petrol,1619.0,4329.0,1813.0,SUV,5.0,100.00115562403698,17.297345971564003,13.86,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2673.0
860,Renault,Captur,Rxe Diesel,1049999,1461,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,50,Diesel,1619.0,4329.0,1813.0,SUV,5.0,100.00115562403698,17.297345971564003,20.37,26.160526315789475,1342.2072289156627,6,5.0,Fabric,Manual,2673.0
861,Renault,Captur,Platine Diesel,1299999,1461,4.0,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,50,Diesel,1619.0,4329.0,1813.0,SUV,5.0,100.00115562403698,17.297345971564003,20.37,26.160526315789475,1342.2072289156627,6,5.0,Leather,Manual,2673.0
862,Renault,Captur,Platine Petrol,1199999,1498,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,50,Petrol,1619.0,4329.0,1813.0,SUV,5.0,100.00115562403698,17.297345971564003,13.86,26.160526315789475,1342.2072289156627,5,5.0,Leather,Manual,2673.0
863,Mahindra,Xylo,D2 Bs-Iv,963037,2489,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,55,Diesel,1895.0,4520.0,1850.0,SUV,5.0,10.7,13.6,13.9,26.160526315789475,1875.0,5,7.0,Fabric,Manual,2760.0
864,Mahindra,Xylo,D4 Bs-Iv,1004487,2489,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,55,Diesel,1895.0,4520.0,1850.0,SUV,5.0,10.3,13.6,13.9,26.160526315789475,1875.0,5,7.0,Fabric,Manual,2760.0
865,Mahindra,Xylo,H4 Bs-Iv,1031951,2179,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,55,Diesel,1895.0,4520.0,1850.0,SUV,5.0,11.4,14.6,14.02,26.160526315789475,1875.0,5,7.0,Fabric,Manual,2760.0
866,Mahindra,Xylo,H4 Abs,1066139,2179,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,55,Diesel,1895.0,4520.0,1850.0,SUV,5.0,11.4,14.6,14.02,26.160526315789475,1875.0,5,7.0,Fabric,Manual,2760.0
867,Mahindra,Xylo,H8 Abs,1228335,2179,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,55,Diesel,1895.0,4520.0,1850.0,SUV,5.0,11.4,14.6,14.02,26.160526315789475,1875.0,5,8.0,Fabric,Manual,2760.0
868,Kia,Seltos,Hte 1.5,989000,1497,4.0,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,60,Petrol,1645.0,4315.0,1800.0,SUV,5.0,100.00115562403698,17.297345971564003,16.8,26.160526315789475,1342.2072289156627,6,5.0,Fabric,Manual,2610.0
869,Kia,Seltos,Htk 1.5,1029000,1497,4.233826247689464,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,60,Petrol,1645.0,4315.0,1800.0,SUV,5.0,100.00115562403698,17.297345971564003,16.8,26.160526315789475,1342.2072289156627,6,5.0,Fabric,Manual,2610.0
870,Kia,Seltos,Htk Plus,1149000,1497,4.233826247689464,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,60,Petrol,1645.0,4315.0,1800.0,SUV,5.0,100.00115562403698,17.297345971564003,16.8,26.160526315789475,1342.2072289156627,6,5.0,Fabric,Manual,2610.0
871,Kia,Seltos,Htx 1.5,1309000,1497,4.233826247689464,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,60,Petrol,1645.0,4315.0,1800.0,SUV,5.0,100.00115562403698,17.297345971564003,16.8,26.160526315789475,1342.2072289156627,6,5.0,Fabric,Manual,2610.0
872,Kia,Seltos,Htx Cvt,1409000,1497,4.233826247689464,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,60,Petrol,1645.0,4315.0,1800.0,SUV,5.0,100.00115562403698,17.297345971564003,16.8,26.160526315789475,1342.2072289156627,6,5.0,Leather,Automatic,2610.0
873,Kia,Seltos,Hte 1.5,1034000,1493,4.233826247689464,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,60,Diesel,1645.0,4315.0,1800.0,SUV,5.0,100.00115562403698,17.297345971564003,20.0,26.160526315789475,1342.2072289156627,6,5.0,Fabric,Manual,2610.0
874,Kia,Seltos,Htk 1.5,1154000,1493,4.233826247689464,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,60,Diesel,1645.0,4315.0,1800.0,SUV,5.0,100.00115562403698,17.297345971564003,20.0,26.160526315789475,1342.2072289156627,6,5.0,Fabric,Manual,2610.0
875,Kia,Seltos,Htk Plus,1254000,1493,4.233826247689464,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,60,Diesel,1645.0,4315.0,1800.0,SUV,5.0,100.00115562403698,17.297345971564003,20.0,26.160526315789475,1342.2072289156627,6,5.0,Fabric,Manual,2610.0
876,Kia,Seltos,Htk Plus,1354000,1493,4.233826247689464,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,60,Diesel,1645.0,4315.0,1800.0,SUV,5.0,100.00115562403698,17.297345971564003,20.0,26.160526315789475,1342.2072289156627,6,5.0,Fabric,Automatic,2610.0
877,Kia,Seltos,Htx Plus,1534000,1493,4.233826247689464,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,60,Diesel,1645.0,4315.0,1800.0,SUV,5.0,100.00115562403698,17.297345971564003,20.0,26.160526315789475,1342.2072289156627,6,5.0,Leather,Manual,2610.0
878,Kia,Seltos,Htx Plus,1634000,1493,4.233826247689464,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,60,Diesel,1645.0,4315.0,1800.0,SUV,5.0,100.00115562403698,17.297345971564003,20.0,26.160526315789475,1342.2072289156627,6,5.0,Leather,Automatic,2610.0
879,Kia,Seltos,Gtk 1.4,1379000,1353,4.0,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,50,Petrol,1645.0,4315.0,1800.0,SUV,5.0,100.00115562403698,17.297345971564003,16.1,26.160526315789475,1342.2072289156627,6,5.0,Fabric,Manual,2610.0
880,Kia,Seltos,Gtx 1.4,1529000,1353,4.0,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,50,Petrol,1645.0,4315.0,1800.0,SUV,5.0,100.00115562403698,17.297345971564003,16.1,26.160526315789475,1342.2072289156627,6,5.0,Fabric,Manual,2610.0
881,Kia,Seltos,Gtx At,1629000,1353,4.0,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,50,Petrol,1645.0,4315.0,1800.0,SUV,5.0,100.00115562403698,17.297345971564003,16.5,26.160526315789475,1342.2072289156627,7,5.0,Leather,DCT,2610.0
882,Kia,Seltos,Gtx Plus,1629000,1353,4.0,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,50,Petrol,1645.0,4315.0,1800.0,SUV,5.0,100.00115562403698,17.297345971564003,16.1,26.160526315789475,1342.2072289156627,6,5.0,Leather,Manual,2610.0
883,Kia,Seltos,Htx 1.5,1414000,1493,4.233826247689464,3.982808022922636,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,60,Diesel,1645.0,4315.0,1800.0,SUV,5.0,100.00115562403698,17.297345971564003,20.0,26.160526315789475,1342.2072289156627,6,5.0,Fabric,Manual,2610.0
884,Nissan,Terrano,Xe D,999900,1461,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,50,Diesel,1671.0,4331.0,1822.0,SUV,5.0,17.1,20.45,20.45,26.160526315789475,1236.0,5,5.0,Fabric,Manual,2673.0
885,Nissan,Terrano,Xv D,1464900,1461,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,50,Diesel,1671.0,4331.0,1822.0,SUV,5.0,16.0,19.01,19.01,26.160526315789475,1360.0,6,5.0,Fabric,Automatic,2673.0
886,Nissan,Terrano,Xl (P),999900,1598,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,50,Petrol,1671.0,4331.0,1822.0,SUV,5.0,10.1,13.24,13.24,26.160526315789475,1360.0,5,5.0,Fabric,Manual,2673.0
887,Nissan,Terrano,Xl D(O),1235700,1461,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,50,Diesel,1671.0,4331.0,1822.0,SUV,5.0,17.1,20.45,20.45,26.160526315789475,1360.0,5,5.0,Fabric,Manual,2673.0
888,Nissan,Terrano,Xv D,1419900,1461,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,50,Diesel,1671.0,4331.0,1822.0,SUV,5.0,16.0,19.01,19.01,26.160526315789475,1360.0,6,5.0,Leather,Manual,2673.0
889,Nissan,Terrano,Sport Edition,1235700,1461,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,50,Diesel,1671.0,4331.0,1822.0,SUV,5.0,17.1,20.45,20.45,26.160526315789475,1236.0,5,5.0,Fabric,Manual,2673.0
890,Tata,Safari Storme,2.2 Lx,1109005,2179,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,63,Diesel,1922.0,4655.0,1855.0,SUV,5.0,10.8,14.0,14.0,26.160526315789475,2000.0,5,7.0,Fabric,Manual,2650.0
891,Tata,Safari Storme,2.2 Ex,1335158,2179,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,63,Diesel,1922.0,4655.0,1965.0,SUV,5.0,10.8,14.0,14.0,26.160526315789475,2000.0,5,7.0,Fabric,Manual,2650.0
892,Tata,Safari Storme,2.2 Vx,1479574,2179,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,63,Diesel,1922.0,4655.0,1965.0,SUV,5.0,10.8,13.0,14.1,26.160526315789475,2095.0,6,7.0,Fabric,Manual,2650.0
893,Tata,Safari Storme,2.2 Vx,1643829,2179,4.0,4.0,AWD (All Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,63,Diesel,1922.0,4655.0,1965.0,SUV,5.0,1393.0,17.297345971564003,14.1,26.160526315789475,2095.0,6,7.0,Fabric,Manual,2650.0
894,Hyundai,Elantra,S,1589000,1999,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,50,Petrol,1465.0,4620.0,1800.0,Sedan,4.0,13.1,14.6,14.6,26.160526315789475,1342.2072289156627,6,5.0,Fabric,Manual,2700.0
895,Hyundai,Elantra,Sx,1849000,1999,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,50,Petrol,1465.0,4620.0,1800.0,Sedan,4.0,13.1,14.6,14.6,26.160526315789475,1342.2072289156627,6,5.0,Fabric,Manual,2700.0
896,Hyundai,Elantra,Sx At,1949000,1999,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,50,Petrol,1465.0,4620.0,1800.0,Sedan,4.0,13.1,14.6,14.6,26.160526315789475,1342.2072289156627,6,5.0,Fabric,AMT,2700.0
897,Hyundai,Elantra,Sx(O) At,2039000,1999,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,50,Petrol,1465.0,4620.0,1800.0,Sedan,4.0,13.1,14.6,14.6,26.160526315789475,1342.2072289156627,6,5.0,Leather,AMT,2700.0
898,Hyundai,Tucson,2Wd Mt,2079717,1995,4.0,4.0,4WD,In-line,BS 4,"Front, Longitudinal",Injection,62,Diesel,1660.0,4475.0,1850.0,SUV,5.0,1638.0,18.42,18.42,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2670.0
899,Hyundai,Tucson,2Wd Mt,1876656,1999,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,62,Petrol,1660.0,4475.0,1850.0,SUV,5.0,133.0,13.03,13.03,26.160526315789475,1342.2072289156627,5,5.0,Fabric,Manual,2670.0
900,Hyundai,Tucson,2Wd At,2364354,1995,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,62,Diesel,1660.0,4475.0,1850.0,SUV,5.0,1638.0,16.38,16.38,26.160526315789475,1342.2072289156627,5,5.0,Leather,Automatic,2670.0
901,Hyundai,Tucson,2Wd At,2187384,1999,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,62,Petrol,1660.0,4475.0,1850.0,SUV,5.0,133.0,12.95,12.95,26.160526315789475,1342.2072289156627,5,5.0,Leather,Automatic,2670.0
902,Hyundai,Tucson,4Wd At,2697417,1995,4.0,4.0,4WD,In-line,BS 4,"Front, Longitudinal",Injection,62,Diesel,1660.0,4475.0,1850.0,SUV,5.0,16.38,16.38,16.38,26.160526315789475,1342.2072289156627,5,5.0,Leather,Automatic,2670.0
903,Hyundai,Tucson,2Wd At,2373522,1999,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,62,Petrol,1660.0,4475.0,1850.0,SUV,5.0,13.3,12.95,12.95,26.160526315789475,1342.2072289156627,5,5.0,Leather,Automatic,2670.0
904,Hyundai,Tucson,2Wd At,2246749,1999,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,62,Petrol,1660.0,4475.0,1850.0,SUV,5.0,13.3,12.95,12.95,26.160526315789475,1342.2072289156627,5,5.0,Leather,Automatic,2670.0
905,Hyundai,Tucson,2Wd At,2423720,1995,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,62,Diesel,1660.0,4475.0,1850.0,SUV,5.0,16.38,16.38,16.38,26.160526315789475,1342.2072289156627,5,5.0,Leather,Automatic,2670.0
906,Volkswagen,Passat,2.0 Tdi,3021500,1968,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,55,Diesel,1456.0,4767.0,1832.0,Sedan,4.0,100.00115562403698,17.297345971564003,17.42,26.160526315789475,1535.0,7,5.0,Leather,Automatic,2786.0
907,Volkswagen,Passat,2.0 Tdi,3321500,1968,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,66,Diesel,1456.0,4767.0,1832.0,Sedan,4.0,100.00115562403698,17.297345971564003,17.42,26.160526315789475,1550.0,7,5.0,Leather,Automatic,2786.0
908,Volkswagen,Passat,2.0 Tdi,2599000,1968,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,55,Diesel,1456.0,4767.0,1832.0,Sedan,4.0,100.00115562403698,17.297345971564003,17.42,26.160526315789475,1535.0,7,5.0,Leather,Automatic,2786.0
909,Volkswagen,Passat,2.0 Tdi,2899000,1968,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Transverse",Injection,66,Diesel,1456.0,4767.0,1832.0,Sedan,4.0,100.00115562403698,17.297345971564003,17.42,26.160526315789475,1550.0,7,5.0,Leather,Automatic,2786.0
910,Volvo,V40 Cross Country,D3,3283000,1984,5.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,60,Diesel,1458.0,4370.0,1783.0,Hatchback,5.0,13.05,16.8,16.8,26.160526315789475,1607.0,6,5.0,Leather,Automatic,2646.0
911,Volvo,V40 Cross Country,T4,2962000,1596,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 4,"Front, Longitudinal",Injection,50,Petrol,1470.0,4370.0,1857.0,Hatchback,5.0,12.0,16.0,16.0,26.160526315789475,1587.0,6,5.0,Leather,Automatic,2646.0
